Country,Code,Year,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,over 85,Conflict,Spending,Personnel,Police,Recession
Sweden,SWE,1978,5.5886736,21.81298,23.267246,19.558823,21.666044,25.858225,28.979046,29.417902,27.193829,25.575447,29.70076,27.5786,26.610104,29.72259,33.991226,0,3.1477754,0.8337361,3.3609166,0
Sweden,SWE,1979,5.6373887,19.53405,22.020508,24.591372,26.417753,30.565792,32.40426,34.563686,30.00577,26.741428,27.045149,30.96392,30.542986,30.186256,25.28978,0,3.1233573,0.81986976,3.3931482,0
Sweden,SWE,1980,5.0966606,17.985611,23.997257,21.270222,22.689632,32.925285,31.858812,29.834496,30.035336,25.968496,28.108837,23.470465,27.306273,19.326683,33.536587,0,2.9234517,0.8423586,3.4324558,0
Sweden,SWE,1981,4.596527,14.3271675,16.606123,19.112207,19.411396,23.892895,32.9569,32.079647,26.117119,24.380165,26.303854,30.16905,24.602026,24.125452,17.612524,0,2.9482372,0.84134614,,0
Sweden,SWE,1982,6.4805584,14.43186,21.924482,21.960535,23.056057,25.814138,31.443653,28.660994,34.714916,28.33843,27.91762,23.680824,28.995756,26.759745,37.664783,0,2.8537548,0.8408408,3.1420345,1
Sweden,SWE,1983,5.9239755,17.12828,20.01756,23.271059,20.60175,27.337858,29.817032,33.88674,27.556513,23.119043,26.127167,28.607918,31.691353,24.760834,23.529411,0,2.7378225,0.81642455,,0
Sweden,SWE,1984,4.668223,18.574745,28.460314,23.913776,22.430183,30.583216,31.85413,30.513176,23.10231,22.033556,27.342836,27.006369,27.479893,23.44602,23.457863,0,2.6719613,0.8276358,3.1248455,0
Sweden,SWE,1985,7.173356,14.873746,23.826458,21.817556,21.30553,23.574654,28.430954,25.706942,26.038158,20.197857,27.637033,27.365728,28.150574,23.847376,24.166666,0,2.6730084,0.8263473,,0
Sweden,SWE,1986,6.9637885,20.428667,18.627977,22.152994,25.469793,23.373343,28.976444,25.12917,25.985867,24.818144,23.006477,27.284428,24.131273,21.188631,27.178257,0,2.5865684,0.78853047,3.0777009,0
Sweden,SWE,1987,6.713781,15.653025,21.162123,19.590845,21.763483,23.538345,30.132584,32.242992,23.28262,19.175667,22.892363,27.468256,32.022827,30.684105,26.75841,0,2.4827962,0.7859014,,0
Sweden,SWE,1988,5.345688,18.34272,18.275373,23.292196,23.965857,25.197556,30.660826,28.013777,26.888006,24.109959,23.189674,27.189543,24.780426,27.87286,28.718704,0,2.445516,0.770416,,0
Sweden,SWE,1989,9.229677,18.782383,20.844099,26.037146,23.154362,19.824118,23.843672,24.5262,26.815378,24.839006,24.602655,25.58017,28.714108,25.568182,33.38068,0,2.4327502,0.73001295,,0
Sweden,SWE,1990,6.195787,13.678312,16.727394,20.609629,20.248426,20.1119,21.713516,24.918743,23.478678,25.995316,24.579273,27.209122,32.1875,30.31695,25.938566,0,2.462221,0.7594345,3.80412,0
Sweden,SWE,1991,8.800287,13.250587,19.036955,18.216516,20.989761,23.717253,22.875298,24.699177,25.727339,21.842356,21.330275,26.04558,28.213165,25.179855,30.22339,0,2.3198848,0.7311129,,1
Sweden,SWE,1992,4.970545,11.592226,14.187715,17.854048,17.561808,20.740269,21.224615,26.834723,19.603155,21.348045,25.0,20.679468,30.17919,29.126213,22.727272,0,2.338791,0.8075681,,0
Sweden,SWE,1993,6.048006,12.398829,13.563502,17.47473,19.798601,22.236755,23.84523,24.09871,25.586855,19.207392,16.373705,21.24542,28.120064,26.979982,29.250458,0,2.2637107,0.80284435,,0
Sweden,SWE,1994,6.767208,9.960502,14.772197,15.817515,15.997277,18.018019,23.98441,21.593178,20.942408,18.217627,18.881805,26.188168,27.927643,32.75862,25.160913,0,2.1314662,0.7971757,3.8196924,0
Sweden,SWE,1995,7.0657506,11.4981985,11.768448,15.936896,17.00391,25.04654,20.674976,25.571087,19.668509,22.315893,19.671314,19.197638,28.234564,27.87307,23.569023,0,1.7534051,0.7926622,3.804936,0
Sweden,SWE,1996,5.939418,10.473032,14.31127,15.338863,16.073872,16.14548,21.203617,23.671497,20.667385,19.875776,17.132778,19.56798,23.575052,24.379812,24.443237,0,1.4846029,0.6785028,,0
Sweden,SWE,1997,3.9753528,13.809182,11.764706,14.708136,18.670778,19.71448,18.928457,19.820377,22.81211,16.539125,15.505846,19.040167,16.379059,22.610922,21.085926,0,1.9089758,0.67827266,3.5723307,0
Sweden,SWE,1998,4.7685275,11.267085,11.588848,12.917933,15.961963,16.189503,19.736841,20.529198,24.020477,20.616056,19.324917,19.930906,24.594908,27.268854,19.948849,0,1.8726237,0.6197183,2.85618,0
Sweden,SWE,1999,8.327369,12.906753,11.110476,12.625388,16.26718,20.478724,19.001848,19.314178,18.186913,19.78533,19.067421,19.480942,20.968817,25.155409,20.994122,0,1.8659495,0.5847953,2.8289943,0
Sweden,SWE,2000,7.303045,10.027846,11.117362,12.291285,15.919854,16.055367,16.893795,16.352726,19.013197,14.876491,19.48671,20.052906,21.83724,21.571661,24.568937,0,1.8230674,0.59483725,2.8134358,0
Sweden,SWE,2001,4.28163,10.655012,9.547419,12.350293,15.274505,16.954958,19.50058,21.332508,18.60701,20.499657,18.719728,18.8751,21.883938,23.408333,29.072584,0,1.7772982,0.38219425,2.8120582,0
Sweden,SWE,2002,6.468262,12.976486,10.0898695,12.837857,13.82985,16.587378,18.08761,20.452486,18.341095,22.511513,16.737036,19.302319,19.312979,22.08703,19.636156,0,1.6411545,0.38155088,2.8094203,0
Sweden,SWE,2003,6.080002,11.957328,12.981251,11.468698,13.67584,16.56921,17.074375,18.277678,17.209969,16.669157,17.94483,15.2778015,15.875289,23.716217,19.876247,0,1.59679,0.31312907,2.818663,0
Sweden,SWE,2004,7.8014393,14.966484,9.258671,10.640562,14.426202,16.332159,15.19666,20.35962,17.968979,19.72126,15.156692,21.471823,16.408987,15.88277,27.014439,0,1.4412833,0.31176928,2.8781278,0
Sweden,SWE,2005,5.6262293,13.529222,12.29606,11.120987,12.255976,16.774115,19.4657,23.055668,19.007704,17.989397,20.976265,19.014475,16.919529,19.432161,27.44058,0,1.4069874,0.31007752,2.8907874,0
Sweden,SWE,2006,8.045303,14.03384,9.159228,11.548097,15.124517,16.558008,16.249065,22.239212,17.211718,18.164364,17.119774,20.72512,18.656326,20.27164,22.825888,0,1.3182055,0.3080308,2.918726,0
Sweden,SWE,2007,7.320458,10.554051,13.064921,9.872428,12.560218,17.31993,18.754145,21.132242,17.834732,15.152107,15.331856,14.801532,12.601662,20.615206,18.878294,0,1.2999815,0.30571023,2.9529753,0
Sweden,SWE,2008,9.073572,13.709923,12.708732,11.370984,11.80973,15.453906,14.804497,21.461548,17.227257,16.92531,17.729208,16.691053,18.236053,16.824429,21.45197,0,1.1637473,0.2598809,2.9871716,0
Sweden,SWE,2009,7.656597,14.336434,13.748757,11.327477,13.161963,15.852719,17.030392,26.216452,19.806038,17.366173,17.075474,15.5979805,14.447593,17.380268,23.544312,0,1.1598043,0.18259935,3.0588233,1
Sweden,SWE,2010,6.8409357,12.121516,11.961701,11.704583,10.249294,12.62083,17.093029,21.198956,18.660734,17.263634,18.465446,14.579745,13.506769,19.92291,18.02188,0,1.1871285,0.1385632,3.1637585,0
Sweden,SWE,2011,9.2486925,10.133466,12.573701,13.539221,11.430096,13.86813,14.71332,18.473602,17.977482,17.167864,14.385295,13.905603,16.076168,17.93795,12.288226,0,1.1016911,0.22224574,3.1586986,0
Sweden,SWE,2012,5.531528,12.898174,12.290358,11.218766,10.460874,11.9713,16.866905,24.20709,17.381872,17.273643,15.156728,13.106382,18.118052,16.324131,21.33131,0,1.1301103,0.21028283,3.0894232,0
Sweden,SWE,2013,7.5794897,15.682257,14.189943,11.582273,11.258973,14.353749,15.309664,19.84389,17.010626,18.69382,17.510405,16.065676,19.245481,17.217772,21.653671,0,1.1125205,0.21840873,3.0739806,0
Sweden,SWE,2014,7.47061,12.504941,13.519709,11.410928,10.549914,13.010014,17.457262,17.503408,14.887354,16.404184,13.9709635,13.360816,17.949907,21.416275,20.722836,0,1.1264473,0.15481474,3.0679426,0
Sweden,SWE,2015,6.5367837,10.71852,13.053512,11.907056,11.374126,12.855133,15.534003,21.429407,20.946161,15.345851,15.634173,14.653799,17.645672,17.29776,20.722836,0,1.0665021,0.15362556,3.0351908,0
Sweden,SWE,2016,5.512868,11.87697,12.050785,11.74373,12.725479,13.540961,14.378537,18.914707,15.323533,15.877703,13.078678,15.602999,13.670093,22.847397,15.819885,0,1.0530163,0.30494002,,0
Switzerland,CHE,1957,11.098131,18.363064,20.613108,15.586546,22.92513,25.804493,29.112494,40.337147,49.11924,35.53719,47.244095,29.972752,34.37816,33.203125,33.980583,0,2.8314319,0.0,,0
Switzerland,CHE,1958,9.392265,21.937843,15.914428,18.523563,22.046354,26.53762,34.560905,37.102997,40.809555,40.322582,34.411915,44.414536,46.534653,35.580524,40.909092,0,2.9884338,0.0,,0
Switzerland,CHE,1959,10.408535,18.158236,22.457409,15.163823,22.645678,21.079527,30.786774,35.07746,35.620914,34.564022,30.10537,37.06155,41.586075,28.828829,51.28205,0,2.7108169,0.0,,0
Switzerland,CHE,1960,7.5813155,23.40535,17.418034,19.876444,19.162333,24.530106,30.960648,30.101303,37.31103,35.960213,33.691406,31.984335,37.001896,28.119509,44.534412,0,2.3414505,0.0,,0
Switzerland,CHE,1961,7.542857,18.768768,13.619167,20.910534,19.372442,22.126614,26.050919,31.13289,42.485733,33.917255,30.36053,35.233826,39.179104,34.188034,37.878788,0,2.469077,0.53367686,,0
Switzerland,CHE,1962,9.667025,19.719648,14.585909,21.24903,22.954361,25.580711,26.451809,37.11162,34.212177,28.654335,34.61006,34.46115,30.275229,36.666668,46.76259,0,2.5675676,0.5202727,,0
Switzerland,CHE,1963,10.511129,15.035907,18.464529,17.013712,17.632915,26.51622,29.448622,22.740356,35.57068,26.61462,27.90279,29.393753,38.949276,37.643208,27.777779,0,2.5163367,0.35124692,,0
Switzerland,CHE,1964,9.550904,17.385706,17.673752,14.478283,19.05266,24.761906,24.3746,26.331018,31.373743,32.449406,31.975471,31.081888,31.16652,41.6,23.411371,0,2.5358558,0.34548283,,0
Switzerland,CHE,1965,6.9901314,17.54386,16.04152,15.782984,20.93145,25.723473,31.508593,29.653553,34.025894,35.334476,37.037037,37.187683,25.438597,50.15674,48.076923,0,2.4679592,0.34153005,,0
Switzerland,CHE,1966,8.59719,17.160368,20.194986,15.830492,22.750776,21.954485,31.546707,32.170776,34.451767,29.401825,32.284767,42.27734,36.17571,18.43318,55.555557,0,2.5307932,0.42244002,,0
Switzerland,CHE,1967,10.839533,17.778666,17.067146,19.932756,20.886398,23.733334,25.28668,34.919655,30.158257,30.758944,25.341915,27.382256,30.176027,34.534534,41.42012,0,2.3823738,0.41722298,,0
Switzerland,CHE,1968,9.454233,15.714005,16.330038,11.837121,18.801704,22.781458,25.974026,39.159504,34.02985,29.29559,35.349567,28.236547,28.478437,36.81885,33.994335,0,2.1765177,0.41199738,,0
Switzerland,CHE,1969,6.762653,16.390244,19.301847,16.964909,20.221949,21.008404,28.610353,29.009127,36.58171,31.725477,29.695333,30.554117,28.458498,30.259365,24.657534,0,2.1979237,0.40743154,,0
Switzerland,CHE,1970,8.649368,18.98734,18.304815,18.514286,15.575566,21.044428,31.375704,34.90627,34.954407,32.0,35.227272,32.69618,32.92496,47.954865,48.0,0,2.1033475,0.39891496,,0
Switzerland,CHE,1971,8.231368,21.778954,17.468105,14.861518,21.317366,28.082716,25.634178,33.49876,30.726257,37.849873,32.077583,35.13909,25.925926,39.835163,41.237114,0,2.0525267,0.39531943,,0
Switzerland,CHE,1972,9.898812,20.127337,16.551193,20.444054,23.300047,27.334852,23.460411,35.76751,38.927887,29.803425,28.739868,38.29787,45.878136,35.76159,32.258064,0,1.9681262,0.39154267,,0
Switzerland,CHE,1973,8.4488735,18.598885,19.574306,17.053932,18.216228,24.549099,24.727467,34.16595,36.16042,33.259422,29.710144,37.735847,36.83113,44.585987,45.238094,0,1.8614485,0.38874203,,0
Switzerland,CHE,1974,9.650439,21.821234,18.599354,21.285389,21.606388,27.516113,27.520508,33.092323,36.339165,35.91863,34.875446,42.30423,44.966442,36.674816,41.09589,0,1.8759744,0.388018,,0
Switzerland,CHE,1975,12.834225,29.222174,24.310246,19.826017,25.568848,31.103432,31.850487,39.549576,38.808968,33.84913,34.11889,33.450703,35.57568,41.031654,41.575493,0,1.9007528,0.39032006,,1
Switzerland,CHE,1976,10.24984,26.062199,26.100817,24.419535,23.731203,30.90999,33.639946,31.172413,36.2108,31.756533,35.701786,35.436474,40.52369,26.966291,43.933056,0,2.162581,0.39394894,2.9179678,0
Switzerland,CHE,1977,14.376322,25.928368,29.339352,26.812313,23.859161,27.991083,35.648754,41.516747,35.85906,34.752983,35.57726,37.478706,38.43844,35.48387,51.68986,0,2.0220866,0.3003003,,0
Switzerland,CHE,1978,13.69863,31.940495,28.307821,22.547468,25.230907,29.229626,34.88675,34.04373,38.87884,35.827187,36.62365,39.699123,31.377106,55.84281,33.707867,0,1.9673643,0.30001578,,0
Switzerland,CHE,1979,13.37386,32.740677,29.876226,27.486652,25.954199,27.873705,34.099716,35.03448,40.97161,37.796978,39.20196,38.556194,34.541336,34.68781,33.687943,0,2.0397995,0.3621477,3.4143817,0
Switzerland,CHE,1980,15.037594,33.16927,24.757805,27.171757,29.970451,28.669443,33.076923,33.406353,42.448746,38.29635,39.716312,42.105263,41.41358,48.295456,37.162163,0,1.6786065,0.36398163,3.4568758,0
Switzerland,CHE,1981,10.890704,33.98364,26.113014,24.18549,24.549917,25.120773,34.33367,29.060293,36.09587,36.219387,38.852577,33.31995,40.54054,53.490482,40.12841,0,1.6628021,0.3619767,,0
Switzerland,CHE,1982,14.512383,32.350533,32.210526,25.459688,25.179855,27.249237,30.563274,31.510908,37.22944,35.820896,37.672512,40.25508,33.970276,41.739132,34.954407,0,1.7281946,0.35988107,2.886781,1
Switzerland,CHE,1983,12.531819,29.30477,26.767042,23.780237,29.452461,27.487505,35.741253,38.707954,39.215687,35.565525,34.548943,44.13519,37.3444,43.66079,43.41534,0,1.7488056,0.43620503,,0
Switzerland,CHE,1984,9.976057,32.238926,27.433994,26.059978,26.761118,31.80522,33.03303,32.036007,39.655174,30.850733,36.935165,43.374454,36.474163,43.08943,31.550068,0,1.7012483,0.38807824,2.943381,0
Switzerland,CHE,1985,11.22449,25.984098,29.447603,25.890638,30.714708,28.61382,36.0338,30.231335,38.812786,30.778702,41.796875,44.614147,31.358885,39.308178,47.80362,0,1.8249718,0.35548687,,0
Switzerland,CHE,1986,11.289986,26.386232,28.542913,21.765913,23.375595,28.97062,23.768684,32.62004,36.585365,29.583975,32.015064,33.278553,37.38318,42.682926,45.06699,0,1.661022,0.32287824,3.0141068,0
Switzerland,CHE,1987,10.081511,25.261158,25.034227,24.257126,25.374626,30.126532,28.128725,31.639004,30.69558,29.919802,38.838474,45.14768,45.233463,46.770603,58.553387,0,1.561866,0.30557677,,0
Switzerland,CHE,1988,10.152285,22.675304,23.86407,24.399921,24.302069,26.300179,27.120203,30.177973,33.193863,26.818743,31.25,36.860363,40.599323,45.291157,46.78999,0,1.5648053,0.34885484,,0
Switzerland,CHE,1989,11.593544,24.126617,24.521643,29.309006,25.336819,20.976278,25.22682,31.506147,28.215767,31.326782,33.424282,32.80142,40.46243,52.374302,46.632126,0,1.5241654,0.25575447,,0
Switzerland,CHE,1990,10.996724,19.615536,21.480145,22.903654,22.568405,22.651825,27.511196,31.480072,30.47776,27.158987,36.314728,34.740547,42.69772,46.511627,50.64548,0,1.5721473,0.32777116,3.4358504,0
Switzerland,CHE,1991,6.7194624,24.108389,22.175291,22.10759,21.406128,28.549082,28.689371,32.5,31.06267,29.099728,31.607264,36.379017,38.632988,62.5,57.142857,0,1.5378249,0.32352942,,1
Switzerland,CHE,1992,6.916996,21.324127,22.092825,20.792952,21.830717,23.219206,24.631536,29.088242,31.573217,27.492447,28.97574,33.360455,40.588535,51.62144,37.13768,0,1.5237093,0.45090908,,0
Switzerland,CHE,1993,7.0122714,21.7119,21.313166,19.554031,19.302849,27.059055,27.672705,27.12264,32.039097,25.16477,26.244953,30.660378,36.883118,45.751633,45.060658,0,1.3669643,0.50446814,,0
Switzerland,CHE,1994,10.842158,23.881239,20.240795,17.537998,20.340847,27.673452,26.87747,28.837421,29.134071,25.542025,31.21853,30.083778,47.065044,40.7767,68.936874,0,1.3322841,0.5576208,,0
Switzerland,CHE,1995,11.560694,19.077196,16.976412,15.735126,21.867718,19.094488,28.965517,26.730938,28.089888,29.767168,35.67856,34.482758,34.950443,42.1804,55.28846,0,1.3558109,0.5538986,3.0104575,0
Switzerland,CHE,1996,9.224632,20.866774,19.53197,15.759545,21.800282,24.138603,24.940619,28.255789,26.90583,31.05772,30.142431,30.734632,36.463535,46.89564,50.544323,0,1.2837569,0.5514706,,0
Switzerland,CHE,1997,10.143494,18.662888,15.848768,17.423872,19.87556,21.088957,26.368359,23.715416,24.653313,24.511234,24.64673,28.453762,37.871525,55.293324,49.27976,0,1.220864,0.5501481,3.026688,0
Switzerland,CHE,1998,8.32016,19.26063,17.197643,16.545443,17.21769,21.060946,22.460554,27.475231,29.187475,27.870842,26.67942,30.194925,37.424805,47.4204,55.35995,0,1.1852039,0.53431976,3.0206747,0
Switzerland,CHE,1999,9.194245,16.288557,15.332874,15.698273,14.686105,22.118103,23.082775,27.66038,23.314848,22.466278,27.369032,30.375095,37.520267,42.44571,49.054264,0,1.0862123,0.53104573,2.9815252,0
Switzerland,CHE,2000,8.390449,15.239837,21.130262,15.713575,20.223429,21.995457,22.964542,24.725737,25.89314,23.403162,25.200327,34.130695,37.236115,51.180565,50.46951,0,1.0292801,0.37909558,3.018304,0
Switzerland,CHE,2001,11.178739,16.171976,12.883114,13.077069,16.572174,20.071165,20.867374,25.178944,30.56282,27.489017,22.774576,29.065754,33.97316,51.93861,62.24536,0,0.99188006,0.373599,3.0586858,0
Switzerland,CHE,2002,6.651353,17.825354,20.006496,13.9741125,18.835999,20.76221,22.74291,25.08392,30.847008,26.751558,26.163486,31.439238,39.12733,46.2568,70.40232,0,0.95638835,0.38663352,3.0380924,0
Switzerland,CHE,2003,8.478767,14.736866,10.987827,11.237869,16.665052,14.420263,20.012007,24.91993,26.785145,20.17101,21.016312,34.86899,36.866993,43.013794,71.25923,0,0.9266304,0.3841405,3.0649948,0
Switzerland,CHE,2004,6.729834,12.756845,12.081046,11.872475,13.478278,16.308052,20.818787,26.927015,26.284027,24.117088,24.223827,29.236778,40.347412,44.82244,63.21671,0,0.8889251,0.21783526,3.0938816,0
Switzerland,CHE,2005,6.6329226,14.248816,12.886598,13.27923,13.879205,18.171965,22.825962,21.258804,24.443493,19.30623,28.268986,28.933067,40.678364,48.74779,57.511154,0,0.833064,0.053988393,3.2110724,0
Switzerland,CHE,2006,8.333259,11.253784,12.774736,13.357519,12.819425,16.155165,22.107435,19.927187,29.271006,23.053923,22.905296,33.118637,34.386612,51.47075,59.470333,0,0.7538085,0.05346164,3.2246318,0
Switzerland,CHE,2007,8.649099,15.82289,13.178979,9.563756,10.829909,17.681738,20.002804,22.019907,26.017843,22.441397,29.10361,30.808308,39.62062,53.053844,71.608894,0,0.71823233,0.052875083,3.1452453,0
Switzerland,CHE,2008,8.129277,12.227848,10.5888195,12.009104,12.3425045,13.417395,19.365442,24.115053,24.11316,23.793535,29.267069,28.500372,39.43027,42.7508,66.75372,0,0.7224844,0.30053574,3.1347663,0
Switzerland,CHE,2009,7.4677515,13.047095,10.346364,8.612572,14.425651,16.871393,17.917793,20.836138,22.523603,18.218895,20.812265,19.434849,24.22067,26.326181,30.552664,0,0.73179334,0.2970425,3.202786,1
Switzerland,CHE,2010,5.296587,8.007012,11.193656,9.24886,10.578112,13.780899,15.408632,22.024933,20.83097,19.158257,17.655413,19.189857,22.350311,24.324352,25.165077,0,0.68722016,0.28093475,3.199131,0
Switzerland,CHE,2011,5.558563,11.673355,9.7221,10.169874,9.165994,14.773489,18.881973,15.844439,19.462116,19.625715,16.084112,20.782661,20.563957,28.071035,33.574684,0,0.69478226,0.3284902,3.181766,0
Switzerland,CHE,2012,7.410751,8.487506,9.999415,7.595081,11.733106,13.382445,14.884801,18.268625,20.359432,20.533499,19.731127,19.09813,22.655666,28.576586,28.875383,0,0.6690017,0.31261724,3.204615,0
Switzerland,CHE,2013,7.0140667,7.6224937,10.4141,7.6113267,10.416134,12.287004,18.413683,16.209963,25.210052,21.593609,18.16914,16.481178,24.290176,25.123339,35.473293,0,0.71263623,0.28279847,3.2024028,0
Switzerland,CHE,2014,6.092484,6.859423,7.9246154,9.32182,9.078579,10.312141,14.638193,20.387907,20.29344,16.895338,19.115803,19.732552,23.847738,31.901997,30.931328,0,0.63489836,0.27946538,3.1760843,0
Switzerland,CHE,2015,7.9773717,9.453298,9.891802,8.363673,10.471844,12.6270275,14.433895,18.917402,20.475836,16.729832,20.366835,18.4072,22.839209,26.190102,33.040245,0,0.6513411,0.25240386,3.1870992,0
Switzerland,CHE,2016,4.570457,8.0679,9.387426,7.0862994,10.431362,11.239801,16.01323,16.279575,19.540705,18.532402,19.213808,15.883731,24.493736,28.137707,23.50413,0,0.66475046,0.24994048,,0
United Kingdom,GBR,1950,1.8656136,3.930795,4.6427183,5.3846593,8.0614,10.671721,14.836879,17.821278,21.416803,21.855892,25.368847,24.217772,23.786314,22.668522,12.195122,1,7.208433,1.3612297,,0
United Kingdom,GBR,1951,1.6072611,3.3822875,5.063766,5.9141603,8.289054,9.566377,14.286894,18.707697,20.135689,22.443275,25.405718,24.756144,26.198387,20.320438,11.883802,1,8.295197,1.6336379,,0
United Kingdom,GBR,1952,2.0236514,3.223183,4.826521,5.6124673,7.481092,10.201406,13.252618,16.716673,20.98504,22.12606,24.554321,24.442408,22.643253,19.074598,11.240633,1,10.373948,1.7191412,,0
United Kingdom,GBR,1953,1.7595123,4.1282177,5.846638,6.0259905,8.267808,11.2777,14.700319,18.27481,19.645323,25.143969,25.643478,24.888943,26.349264,24.56462,12.908431,1,10.960455,1.7006803,,0
United Kingdom,GBR,1954,1.7769188,3.8630323,5.9880238,7.5935316,8.382977,12.049466,14.793138,20.29504,21.393347,24.61588,28.113405,27.035181,24.539877,22.711267,19.75684,1,10.056821,1.6436156,,0
United Kingdom,GBR,1955,1.6359539,3.4943218,6.8357673,6.733475,8.33358,11.074902,15.264314,19.8903,22.877703,25.677774,27.954437,26.785177,24.418194,24.223814,16.129032,1,9.085133,1.580109,,0
United Kingdom,GBR,1956,1.6786869,4.3917437,6.311093,7.5774035,8.633999,10.833153,15.505119,20.84165,25.085217,26.575191,28.619846,28.414518,28.536629,24.120272,14.549326,1,8.562548,1.480372,,0
United Kingdom,GBR,1957,1.8783101,4.4438844,6.545239,7.1520367,9.727519,11.271917,14.833061,19.776562,25.619488,26.60711,28.731083,28.495419,28.288181,20.88648,17.350683,1,7.9866223,1.3596219,,0
United Kingdom,GBR,1958,1.991551,4.6413107,6.6572704,8.093244,9.590606,13.283289,16.136395,20.383091,23.224993,24.826635,26.298761,25.107561,27.306648,23.652882,19.255875,1,7.62453,1.1843679,,0
United Kingdom,GBR,1959,2.0351796,4.385427,7.3281236,7.9376574,9.397584,12.883798,14.669533,19.161976,24.455011,24.215078,24.994278,29.341143,25.360182,18.399263,16.25239,1,7.2906027,1.0838705,,0
United Kingdom,GBR,1960,2.2961469,5.9193044,7.484344,8.97703,10.579479,11.43336,15.499488,18.156694,22.407772,23.39074,23.494795,23.288147,20.824621,20.9759,14.025664,1,7.0924864,0.99098754,,0
United Kingdom,GBR,1961,2.2400596,4.953037,6.8579125,9.046707,10.595483,12.990365,15.186049,19.729036,21.298904,24.321997,22.286736,25.314999,23.035343,19.95598,14.450867,0,6.9213877,0.899502,,0
United Kingdom,GBR,1962,2.2276125,6.533036,7.826192,10.020276,11.155847,13.689178,17.437603,18.655481,23.04954,24.068949,24.845543,25.850262,25.814432,22.919708,17.972479,1,6.944166,0.89131576,,0
United Kingdom,GBR,1963,2.4837008,7.6224833,9.297181,10.486825,11.985424,14.046361,16.615421,18.47805,22.856302,24.960732,24.294329,24.395765,26.520422,22.727272,14.933628,1,6.800743,0.83916086,,0
United Kingdom,GBR,1964,2.7091334,6.4666176,8.590913,9.402424,12.592058,12.518467,16.268913,18.332642,21.892696,25.091759,24.227844,23.881432,23.692482,23.441967,13.778484,1,6.5960565,0.8056898,,0
United Kingdom,GBR,1965,3.04628,5.910949,8.416916,8.587041,11.038753,14.544778,14.768635,16.982962,20.479898,21.41426,20.782703,22.227125,20.504229,17.639647,15.581099,1,6.4369783,0.7819687,,0
United Kingdom,GBR,1966,3.25464,6.6547294,7.148554,9.177368,10.993221,12.5030985,14.483884,17.424263,19.264145,19.372272,20.047556,22.657618,19.69661,19.507471,15.037594,1,6.249037,0.77777576,,0
United Kingdom,GBR,1967,3.0879447,6.244224,8.847209,7.8773556,9.289763,12.977833,14.277668,14.770877,17.290815,19.312475,19.346844,18.75101,19.131657,18.213707,14.903846,1,6.235704,0.77330375,,0
United Kingdom,GBR,1968,2.572724,5.5639496,7.090756,8.672348,9.496506,12.337138,13.279492,15.47194,16.854586,18.336628,18.930393,18.335909,19.09105,18.503727,17.159199,0,5.9411054,0.7425653,,0
United Kingdom,GBR,1969,2.433216,5.5157456,7.1039343,7.8290753,8.816691,10.816673,13.157546,14.0178,15.377013,17.970703,19.842327,16.190725,18.55245,13.712942,13.044491,1,5.502196,0.7031968,,0
United Kingdom,GBR,1970,2.2511911,5.969871,5.991361,7.492314,8.553773,10.598504,11.86984,12.6388235,15.079481,15.456291,16.29741,16.417833,14.871291,13.293754,10.483136,1,5.1974134,0.7010354,,0
United Kingdom,GBR,1971,2.3162005,5.2566776,6.7493415,7.7138205,8.667423,10.298413,12.498229,12.624806,14.0030985,15.585063,17.615475,15.427353,13.772455,13.199245,8.371704,1,5.0763307,0.6615649,,0
United Kingdom,GBR,1972,2.5873554,6.4759445,7.136689,7.6932545,8.858206,9.55889,11.742821,12.290765,13.284654,14.252227,14.555882,13.803458,13.685527,14.314165,9.225092,1,5.1710477,0.6595718,,0
United Kingdom,GBR,1973,2.3471808,6.566055,7.1759205,7.1710505,9.3194895,11.299261,11.995379,12.294046,13.408907,13.804113,15.041102,13.750236,13.809143,14.724078,10.657551,1,4.9061613,0.6705441,3.874853,0
United Kingdom,GBR,1974,2.2570565,6.5983725,7.2844315,8.770897,9.381386,9.504456,12.92611,13.601563,13.4303875,13.219456,14.665152,15.838667,13.25677,13.346515,8.635918,1,5.069427,0.6383811,,0
United Kingdom,GBR,1975,2.6917574,6.958147,7.641268,7.76402,8.412166,10.048499,11.88486,12.0001135,11.52614,14.194888,12.115432,14.554988,13.133338,11.302868,9.501648,1,5.3396034,0.61893076,,1
United Kingdom,GBR,1976,2.601703,6.9351,7.7966185,8.0820465,9.409565,10.343282,11.852853,11.918673,12.562814,14.354221,13.177831,14.285076,13.7949505,12.650602,8.78869,1,5.1755033,0.5994735,,0
United Kingdom,GBR,1977,2.724481,7.83583,8.37483,8.352883,8.706779,10.535754,12.660584,13.607481,14.155279,11.397144,12.985639,14.847353,14.4851885,11.159403,9.072009,1,4.923278,0.5801744,,0
United Kingdom,GBR,1978,2.7348342,7.3673625,8.686238,8.49569,10.132023,10.910936,12.649487,12.233164,12.319181,13.607584,14.541861,15.2513,15.051859,11.618544,7.8197727,1,4.733043,0.569618,,0
United Kingdom,GBR,1979,3.15736,6.9185343,8.57061,9.72973,10.226661,11.511559,13.43735,14.136905,13.951767,15.047022,13.862367,13.642973,15.077551,12.235818,10.102865,1,4.6797576,0.57610244,,0
